year,longitude,latitude,gdp_pwt,pop_pwt,gdppc,ln_gdppc,name_1,name_2
2018,138.25,-8.0,29.2424,0.0018,16342.1003,9.7015,Papua,Merauke
2019,138.25,-8.0,31.4814,0.0019,16605.7447,9.7175,Papua,Merauke
2020,138.25,-8.0,30.1645,0.0019,15700.4941,9.6614,Papua,Merauke
2021,138.25,-8.0,18.9155,0.0011,16699.4228,9.7231,Papua,Merauke
2022,138.25,-8.0,8.2583,0.0005,18227.9159,9.8107,Papua,Merauke
2012,138.25,-7.75,23.3476,0.0016,14554.1967,9.5856,Papua,Merauke
2013,138.25,-7.75,25.0426,0.0017,15136.0486,9.6248,Papua,Merauke
2014,138.25,-7.75,27.1344,0.0018,15260.1891,9.633,Papua,Merauke
2015,138.25,-7.75,27.1349,0.0018,15235.4978,9.6314,Papua,Merauke
2016,138.25,-7.75,45.6218,0.0033,13987.6315,9.5459,Papua,Merauke
2017,138.25,-7.75,38.0893,0.0026,14694.3731,9.5952,Papua,Merauke
2018,138.25,-7.75,42.3543,0.0027,15499.4944,9.6486,Papua,Merauke
2019,138.25,-7.75,45.4421,0.0029,15579.8701,9.6537,Papua,Merauke
2020,138.25,-7.75,43.0494,0.0029,14701.9289,9.5957,Papua,Merauke
2021,138.25,-7.75,27.0624,0.0016,16939.9021,9.7374,Papua,Merauke
2022,138.25,-7.75,8.26,0.0004,19634.1246,9.885,Papua,Merauke
2012,138.25,-7.5,7.828,0.0005,14936.3346,9.6116,Papua,Merauke
2013,138.25,-7.5,7.9311,0.0005,14747.5725,9.5988,Papua,Merauke
2014,138.25,-7.5,8.0706,0.0005,15146.9364,9.6256,Papua,Merauke
2015,138.25,-7.5,7.9394,0.0005,14740.3491,9.5983,Papua,Merauke
2016,138.25,-7.5,15.7505,0.0011,14751.2449,9.5991,Papua,Merauke
2017,138.25,-7.5,13.917,0.0008,16775.692,9.7277,Papua,Merauke
2018,138.25,-7.5,10.9785,0.0007,15962.7838,9.678,Papua,Merauke
2019,138.25,-7.5,12.6464,0.0007,17228.7306,9.7543,Papua,Merauke
2020,138.25,-7.5,12.1424,0.0008,16068.0631,9.6846,Papua,Merauke
2021,138.25,-7.5,6.5852,0.0004,17347.7815,9.7612,Papua,Merauke
2022,138.25,-7.5,1.7667,0.0001,15882.0236,9.6729,Papua,Merauke
2012,138.5,-8.5,3.1773,0.0002,13301.0676,9.4956,Papua,Merauke
2013,138.5,-8.5,3.2772,0.0002,13335.0697,9.4982,Papua,Merauke
2014,138.5,-8.5,3.3261,0.0002,13845.3328,9.5357,Papua,Merauke
2015,138.5,-8.5,3.3047,0.0002,13649.0967,9.5214,Papua,Merauke
2016,138.5,-8.5,5.4703,0.0003,16391.1996,9.7045,Papua,Merauke
2017,138.5,-8.5,4.1447,0.0003,13642.3108,9.5209,Papua,Merauke
2018,138.5,-8.5,4.2247,0.0003,14764.6366,9.6,Papua,Merauke
2019,138.5,-8.5,4.4156,0.0003,14966.055,9.6135,Papua,Merauke
2020,138.5,-8.5,4.2907,0.0003,14547.0488,9.5851,Papua,Merauke
2021,138.5,-8.5,3.4873,0.0002,19522.2838,9.8793,Papua,Merauke
2022,138.5,-8.5,0.0,0.0,0.0,,Papua,Merauke
2012,138.5,-8.25,13.2461,0.0008,16514.4726,9.712,Papua,Merauke
2013,138.5,-8.25,13.4264,0.0008,16403.5181,9.7053,Papua,Merauke
2014,138.5,-8.25,13.4489,0.0008,16624.5249,9.7186,Papua,Merauke
2015,138.5,-8.25,13.2207,0.0008,16332.5898,9.7009,Papua,Merauke
2016,138.5,-8.25,18.12,0.0011,16268.4668,9.697,Papua,Merauke
2017,138.5,-8.25,15.9535,0.001,15801.3274,9.6678,Papua,Merauke
2018,138.5,-8.25,17.2662,0.0009,18285.4773,9.8139,Papua,Merauke
2019,138.5,-8.25,18.0723,0.001,18478.3714,9.8244,Papua,Merauke
2020,138.5,-8.25,17.1879,0.001,17566.9341,9.7738,Papua,Merauke
2021,138.5,-8.25,10.9833,0.0007,16699.6031,9.7231,Papua,Merauke
2022,138.5,-8.25,1.3378,0.0001,16536.1116,9.7133,Papua,Merauke
2012,138.5,-8.0,18.2773,0.0011,15948.8598,9.6771,Papua,Merauke
2013,138.5,-8.0,18.684,0.0012,15704.5843,9.6617,Papua,Merauke
2014,138.5,-8.0,24.0122,0.0016,15022.1136,9.6173,Papua,Merauke
2015,138.5,-8.0,23.7649,0.0016,14848.7678,9.6057,Papua,Merauke
2016,138.5,-8.0,33.6079,0.0025,13421.549,9.5046,Papua,Merauke
2017,138.5,-8.0,32.1773,0.0021,15036.356,9.6182,Papua,Merauke
2018,138.5,-8.0,31.7308,0.0019,16290.67,9.6983,Papua,Merauke
2019,138.5,-8.0,34.0089,0.002,16706.4209,9.7235,Papua,Merauke
2020,138.5,-8.0,32.6606,0.002,15976.3399,9.6789,Papua,Merauke
2021,138.5,-8.0,22.6907,0.0013,17561.742,9.7735,Papua,Merauke
2022,138.5,-8.0,2.7996,0.0002,17745.5636,9.7839,Papua,Merauke
2012,138.5,-7.75,26.9,0.0018,14562.762,9.5862,Papua,Merauke
2013,138.5,-7.75,28.5645,0.002,14559.2154,9.586,Papua,Merauke
2014,138.5,-7.75,29.5055,0.002,14685.8962,9.5946,Papua,Merauke
2015,138.5,-7.75,29.3106,0.002,14502.311,9.5821,Papua,Merauke
2016,138.5,-7.75,56.7118,0.0041,13975.1783,9.545,Papua,Merauke
2017,138.5,-7.75,46.3695,0.0032,14650.9781,9.5923,Papua,Merauke
2018,138.5,-7.75,41.5113,0.0027,15421.6684,9.6435,Papua,Merauke
2019,138.5,-7.75,44.3991,0.0029,15471.3681,9.6467,Papua,Merauke
2020,138.5,-7.75,42.8624,0.0029,14776.6298,9.6008,Papua,Merauke
2021,138.5,-7.75,26.2353,0.0015,17595.9588,9.7754,Papua,Merauke
2022,138.5,-7.75,11.6729,0.0007,17253.488,9.7558,Papua,Merauke
2012,138.5,-7.5,14.2582,0.0009,16724.2732,9.7246,Papua,Merauke
2013,138.5,-7.5,14.6748,0.0009,16594.4728,9.7168,Papua,Merauke
2014,138.5,-7.5,15.6709,0.0011,14748.2552,9.5989,Papua,Merauke
2015,138.5,-7.5,15.4008,0.0011,14406.3344,9.5754,Papua,Merauke
2016,138.5,-7.5,29.6213,0.0021,14204.682,9.5613,Papua,Merauke
2017,138.5,-7.5,23.3988,0.0016,14269.6973,9.5659,Papua,Merauke
2018,138.5,-7.5,22.8739,0.0014,16494.6082,9.7108,Papua,Merauke
2019,138.5,-7.5,24.7304,0.0015,16648.8051,9.7201,Papua,Merauke
2020,138.5,-7.5,23.7046,0.0015,15705.3584,9.6618,Papua,Merauke
2021,138.5,-7.5,13.0257,0.0008,17020.6966,9.7422,Papua,Merauke
2022,138.5,-7.5,5.1993,0.0003,15722.4005,9.6628,Papua,Merauke
2012,138.5,-7.25,0.7758,0.0001,14216.2583,9.5621,Papua,Merauke
2013,138.5,-7.25,0.7903,0.0001,14232.5712,9.5633,Papua,Merauke
2014,138.5,-7.25,0.8046,0.0001,14787.9137,9.6016,Papua,Merauke
2015,138.5,-7.25,0.8012,0.0001,14735.4637,9.598,Papua,Merauke
2016,138.5,-7.25,0.8292,0.0001,14463.9116,9.5794,Papua,Merauke
2017,138.5,-7.25,0.8565,0.0001,15224.5585,9.6307,Papua,Merauke
2018,138.5,-7.25,0.9089,0.0001,16470.6915,9.7093,Papua,Merauke
2019,138.5,-7.25,1.0084,0.0001,15931.6324,9.6761,Papua,Merauke
2020,138.5,-7.25,0.9106,0.0001,14676.6047,9.594,Papua,Merauke
2021,138.5,-7.25,2.6135,0.0002,16194.691,9.6924,Papua,Merauke
2022,138.5,-7.25,1.0027,0.0001,19829.6171,9.8949,Papua,Merauke
2012,138.75,-8.5,2.8972,0.0002,16359.4849,9.7026,Papua,Merauke
2013,138.75,-8.5,3.0179,0.0002,16214.8859,9.6937,Papua,Merauke
2014,138.75,-8.5,3.1928,0.0002,14398.0083,9.5748,Papua,Merauke
2015,138.75,-8.5,3.2272,0.0002,14495.8366,9.5816,Papua,Merauke
2016,138.75,-8.5,7.2971,0.0004,16423.8849,9.7065,Papua,Merauke
2017,138.75,-8.5,6.0875,0.0004,15660.5935,9.6589,Papua,Merauke
2018,138.75,-8.5,6.0542,0.0003,17527.6301,9.7715,Papua,Merauke
2019,138.75,-8.5,6.6228,0.0004,17676.272,9.78,Papua,Merauke
2020,138.75,-8.5,7.9065,0.0005,17122.989,9.7482,Papua,Merauke
2021,138.75,-8.5,3.5805,0.0002,20043.5817,9.9057,Papua,Merauke
2022,138.75,-8.5,2.6451,0.0002,17321.4879,9.7597,Papua,Merauke
2012,138.75,-8.25,7.3944,0.0005,16030.2189,9.6822,Papua,Merauke
2013,138.75,-8.25,7.6002,0.0005,15334.4724,9.6379,Papua,Merauke
2014,138.75,-8.25,7.8204,0.0005,15641.9117,9.6577,Papua,Merauke
2015,138.75,-8.25,7.7749,0.0005,15561.2426,9.6525,Papua,Merauke
2016,138.75,-8.25,14.9549,0.0009,16657.1805,9.7206,Papua,Merauke
2017,138.75,-8.25,13.3416,0.0008,17577.5925,9.7744,Papua,Merauke
2018,138.75,-8.25,10.8225,0.0007,16021.6654,9.6817,Papua,Merauke
2019,138.75,-8.25,15.0387,0.0007,20984.0937,9.9515,Papua,Merauke
2020,138.75,-8.25,11.0355,0.0007,15368.7127,9.6401,Papua,Merauke
2021,138.75,-8.25,4.8103,0.0003,14950.5913,9.6125,Papua,Merauke
2022,138.75,-8.25,13.2002,0.0008,17497.0741,9.7698,Papua,Merauke
2012,138.75,-8.0,47.7179,0.0033,14661.21,9.593,Papua,Merauke
2013,138.75,-8.0,48.1863,0.0033,14685.4167,9.5946,Papua,Merauke
2014,138.75,-8.0,51.5089,0.0035,14800.289,9.6024,Papua,Merauke
2015,138.75,-8.0,50.9446,0.0035,14592.0007,9.5882,Papua,Merauke
2016,138.75,-8.0,96.9772,0.0071,13632.1776,9.5202,Papua,Merauke
2017,138.75,-8.0,85.3362,0.0059,14356.1303,9.5719,Papua,Merauke
2018,138.75,-8.0,78.3742,0.0054,14616.4996,9.5899,Papua,Merauke
2019,138.75,-8.0,92.3928,0.0058,16049.134,9.6834,Papua,Merauke
2020,138.75,-8.0,87.919,0.0058,15146.899,9.6256,Papua,Merauke
2021,138.75,-8.0,45.5522,0.003,15146.9961,9.6256,Papua,Merauke
2022,138.75,-8.0,44.0563,0.0028,15497.8737,9.6485,Papua,Merauke
2012,138.75,-7.75,18.3152,0.0012,15151.5429,9.6259,Papua,Merauke
2013,138.75,-7.75,19.3794,0.0012,15614.2742,9.6559,Papua,Merauke
2014,138.75,-7.75,18.8268,0.0012,15371.7807,9.6403,Papua,Merauke
2015,138.75,-7.75,19.0313,0.0012,15523.1482,9.6501,Papua,Merauke
2016,138.75,-7.75,30.649,0.0021,14828.5127,9.6043,Papua,Merauke
2017,138.75,-7.75,37.8293,0.0026,14412.0784,9.5758,Papua,Merauke
2018,138.75,-7.75,35.9522,0.0023,15491.3502,9.648,Papua,Merauke
2019,138.75,-7.75,37.8068,0.0025,15398.222,9.642,Papua,Merauke
2020,138.75,-7.75,36.1109,0.0025,14641.1443,9.5916,Papua,Merauke
2021,138.75,-7.75,22.6963,0.0013,17069.964,9.7451,Papua,Merauke
2022,138.75,-7.75,9.398,0.0005,17370.2096,9.7625,Papua,Merauke
2012,138.75,-7.5,9.5984,0.0007,14657.3033,9.5927,Papua,Merauke
2013,138.75,-7.5,18.0221,0.0007,26636.0533,10.19,Papua,Merauke
2014,138.75,-7.5,12.9722,0.0008,17285.641,9.7576,Papua,Merauke
2015,138.75,-7.5,15.0562,0.0009,16545.191,9.7139,Papua,Merauke
2016,138.75,-7.5,21.2984,0.0014,15152.873,9.6259,Papua,Merauke
2017,138.75,-7.5,19.0732,0.0012,15828.2745,9.6696,Papua,Merauke
2018,138.75,-7.5,24.854,0.0016,15296.0764,9.6354,Papua,Merauke
2019,138.75,-7.5,26.2961,0.0017,15359.3648,9.6395,Papua,Merauke
2020,138.75,-7.5,25.3794,0.0017,14652.5986,9.5924,Papua,Merauke
2021,138.75,-7.5,17.8811,0.001,18050.6999,9.8009,Papua,Merauke
2022,138.75,-7.5,10.9206,0.0006,17222.753,9.754,Papua,Merauke
2012,138.75,-7.25,6.9114,0.0004,16451.9314,9.7082,Papua,Merauke
2013,138.75,-7.25,7.0088,0.0004,16503.6464,9.7113,Papua,Merauke
2014,138.75,-7.25,7.808,0.0005,15364.7368,9.6398,Papua,Merauke
2015,138.75,-7.25,7.7615,0.0005,15221.8432,9.6305,Papua,Merauke
2016,138.75,-7.25,8.9137,0.0006,15222.295,9.6305,Papua,Merauke
2017,138.75,-7.25,8.6044,0.0006,15210.7246,9.6298,Papua,Merauke
2018,138.75,-7.25,8.8705,0.0006,16044.7016,9.6831,Papua,Merauke
2019,138.75,-7.25,9.5252,0.0006,16780.8047,9.728,Papua,Merauke
2020,138.75,-7.25,9.0756,0.0006,15849.5222,9.6709,Papua,Merauke
2021,138.75,-7.25,18.2193,0.0011,16333.6229,9.701,Papua,Merauke
2022,138.75,-7.25,8.9649,0.0005,18741.8116,9.8385,Papua,Merauke
2012,139.0,-8.25,8.4208,0.0005,15372.8133,9.6404,Papua,Merauke
2013,139.0,-8.25,8.8848,0.0006,14948.9772,9.6124,Papua,Merauke
2014,139.0,-8.25,15.1114,0.001,15810.3928,9.6684,Papua,Merauke
2015,139.0,-8.25,15.0902,0.001,15798.8166,9.6677,Papua,Merauke
2016,139.0,-8.25,24.8744,0.0018,14077.6524,9.5523,Papua,Merauke
2017,139.0,-8.25,22.5261,0.0015,15442.6617,9.6449,Papua,Merauke
2018,139.0,-8.25,20.9958,0.0013,16241.4027,9.6953,Papua,Merauke
2019,139.0,-8.25,23.3972,0.0014,16976.3761,9.7396,Papua,Merauke
2020,139.0,-8.25,22.3248,0.0014,16057.142,9.6839,Papua,Merauke
2021,139.0,-8.25,11.2482,0.0007,16491.6116,9.7106,Papua,Merauke
2022,139.0,-8.25,11.8874,0.0007,17261.0037,9.7562,Papua,Merauke
2012,139.0,-8.0,21.4106,0.0014,15849.1988,9.6709,Papua,Merauke
2013,139.0,-8.0,21.932,0.0014,15775.8042,9.6662,Papua,Merauke
2014,139.0,-8.0,28.6468,0.0019,15382.5048,9.641,Papua,Merauke
2015,139.0,-8.0,29.2076,0.0019,15599.5295,9.655,Papua,Merauke
2016,139.0,-8.0,49.5997,0.0034,14731.0379,9.5977,Papua,Merauke
2017,139.0,-8.0,39.4092,0.0028,14290.0081,9.5673,Papua,Merauke
2018,139.0,-8.0,35.8927,0.0024,14838.4737,9.605,Papua,Merauke
2019,139.0,-8.0,38.3747,0.0026,15005.5843,9.6162,Papua,Merauke
2020,139.0,-8.0,36.6908,0.0026,14225.1284,9.5628,Papua,Merauke
2021,139.0,-8.0,23.5258,0.0014,17182.3153,9.7516,Papua,Merauke
2022,139.0,-8.0,8.05,0.0004,18555.1904,9.8285,Papua,Merauke
2012,139.0,-7.75,32.24,0.0023,14310.7059,9.5688,Papua,Merauke
2013,139.0,-7.75,32.4027,0.0023,14220.0173,9.5624,Papua,Merauke
2014,139.0,-7.75,33.1465,0.0024,13989.1133,9.546,Papua,Merauke
2015,139.0,-7.75,33.0247,0.0024,13898.853,9.5396,Papua,Merauke
2016,139.0,-7.75,57.7738,0.0042,13701.1543,9.5252,Papua,Merauke
2017,139.0,-7.75,54.3567,0.0035,15402.4216,9.6423,Papua,Merauke
2018,139.0,-7.75,47.1704,0.0031,14976.7795,9.6143,Papua,Merauke
2019,139.0,-7.75,50.4932,0.0033,15115.9313,9.6235,Papua,Merauke
2020,139.0,-7.75,49.5779,0.0034,14726.812,9.5974,Papua,Merauke
2021,139.0,-7.75,29.6759,0.0017,17028.7584,9.7427,Papua,Merauke
2022,139.0,-7.75,9.9947,0.0005,20461.9717,9.9263,Papua,Merauke
2012,139.0,-7.5,15.354,0.001,15388.973,9.6414,Papua,Merauke
2013,139.0,-7.5,15.5894,0.001,15191.0468,9.6285,Papua,Merauke
2014,139.0,-7.5,15.854,0.001,15871.3105,9.6723,Papua,Merauke
2015,139.0,-7.5,15.5305,0.001,15462.6016,9.6462,Papua,Merauke
2016,139.0,-7.5,21.4533,0.0014,15827.9447,9.6695,Papua,Merauke
2017,139.0,-7.5,19.8982,0.0012,16332.6426,9.7009,Papua,Merauke
2018,139.0,-7.5,26.2009,0.0016,16340.8725,9.7014,Papua,Merauke
2019,139.0,-7.5,27.9497,0.0017,16713.9486,9.724,Papua,Merauke
2020,139.0,-7.5,26.838,0.0017,16002.159,9.6805,Papua,Merauke
2021,139.0,-7.5,18.7534,0.0011,17284.264,9.7576,Papua,Merauke
2022,139.0,-7.5,5.3544,0.0003,15852.212,9.6711,Papua,Merauke
2012,139.25,-8.25,17.2637,0.0011,15582.4346,9.6539,Papua,Merauke
2013,139.25,-8.25,17.6718,0.0012,15249.1763,9.6323,Papua,Merauke
2014,139.25,-8.25,19.3891,0.0013,15317.3418,9.6367,Papua,Merauke
2015,139.25,-8.25,18.8553,0.0013,14941.9109,9.6119,Papua,Merauke
2016,139.25,-8.25,35.1995,0.0026,13797.681,9.5323,Papua,Merauke
2017,139.25,-8.25,28.9075,0.002,14551.803,9.5855,Papua,Merauke
2018,139.25,-8.25,25.2617,0.0017,15082.2092,9.6213,Papua,Merauke
2019,139.25,-8.25,28.1509,0.0018,15631.8214,9.6571,Papua,Merauke
2020,139.25,-8.25,27.0846,0.0018,14893.7121,9.6087,Papua,Merauke
2021,139.25,-8.25,15.8631,0.0009,17943.9599,9.795,Papua,Merauke
2022,139.25,-8.25,3.6746,0.0002,20074.799,9.9072,Papua,Merauke
2012,139.25,-8.0,20.661,0.0013,16261.1147,9.6965,Papua,Merauke
2013,139.25,-8.0,20.6841,0.0013,15939.1814,9.6765,Papua,Merauke
2014,139.25,-8.0,24.3931,0.0016,15250.6409,9.6324,Papua,Merauke
2015,139.25,-8.0,25.1905,0.0016,15810.4203,9.6684,Papua,Merauke
2016,139.25,-8.0,39.6731,0.0028,14087.1707,9.553,Papua,Merauke
2017,139.25,-8.0,34.4828,0.0023,14804.5271,9.6027,Papua,Merauke
2018,139.25,-8.0,33.6161,0.002,16431.0366,9.7069,Papua,Merauke
2019,139.25,-8.0,36.3703,0.0022,16884.173,9.7341,Papua,Merauke
2020,139.25,-8.0,34.8436,0.0022,16031.234,9.6823,Papua,Merauke
2021,139.25,-8.0,18.8218,0.0011,17075.7975,9.7454,Papua,Merauke
2022,139.25,-8.0,3.6486,0.0002,20616.593,9.9339,Papua,Merauke
2012,139.25,-7.75,22.1225,0.0013,17257.4766,9.756,Papua,Merauke
2013,139.25,-7.75,22.1746,0.0013,17142.0825,9.7493,Papua,Merauke
2014,139.25,-7.75,24.5677,0.0015,16828.8017,9.7308,Papua,Merauke
2015,139.25,-7.75,24.3891,0.0015,16659.0413,9.7207,Papua,Merauke
2016,139.25,-7.75,37.7436,0.0026,14624.7468,9.5905,Papua,Merauke
2017,139.25,-7.75,33.4994,0.0021,15744.5087,9.6642,Papua,Merauke
2018,139.25,-7.75,31.4866,0.0018,17079.2964,9.7456,Papua,Merauke
2019,139.25,-7.75,34.1474,0.002,17330.7128,9.7602,Papua,Merauke
2020,139.25,-7.75,33.1523,0.002,16750.1848,9.7262,Papua,Merauke
2021,139.25,-7.75,18.4761,0.001,18350.503,9.8174,Papua,Merauke
2022,139.25,-7.75,4.0817,0.0002,17248.4929,9.7555,Papua,Merauke
2012,139.25,-7.5,14.3261,0.0008,17567.7695,9.7738,Papua,Merauke
2013,139.25,-7.5,13.4436,0.0008,16261.0696,9.6965,Papua,Merauke
2014,139.25,-7.5,13.8064,0.0008,16768.4692,9.7273,Papua,Merauke
2015,139.25,-7.5,13.6252,0.0008,16416.233,9.706,Papua,Merauke
2016,139.25,-7.5,18.5348,0.0011,16414.5906,9.7059,Papua,Merauke
2017,139.25,-7.5,16.7138,0.001,15971.7996,9.6786,Papua,Merauke
2018,139.25,-7.5,17.7194,0.001,17968.0853,9.7964,Papua,Merauke
2019,139.25,-7.5,18.2808,0.001,17906.4802,9.7929,Papua,Merauke
2020,139.25,-7.5,17.5108,0.001,17029.608,9.7427,Papua,Merauke
2021,139.25,-7.5,9.2526,0.0005,16913.1171,9.7358,Papua,Merauke
2022,139.25,-7.5,1.5427,0.0001,17534.6086,9.7719,Papua,Merauke
2012,139.5,-8.25,12.4613,0.0007,17338.9111,9.7607,Papua,Merauke
2013,139.5,-8.25,12.6475,0.0008,16621.1901,9.7184,Papua,Merauke
2014,139.5,-8.25,18.7103,0.0012,15263.8846,9.6332,Papua,Merauke
2015,139.5,-8.25,19.3401,0.0012,15775.0039,9.6662,Papua,Merauke
2016,139.5,-8.25,32.4808,0.0023,13952.553,9.5434,Papua,Merauke
2017,139.5,-8.25,27.8279,0.0019,14833.2598,9.6046,Papua,Merauke
2018,139.5,-8.25,27.1676,0.0016,16667.5577,9.7212,Papua,Merauke
2019,139.5,-8.25,31.8076,0.0017,18220.0636,9.8103,Papua,Merauke
2020,139.5,-8.25,32.3673,0.0018,18374.1502,9.8187,Papua,Merauke
2021,139.5,-8.25,16.2974,0.0009,18001.2119,9.7982,Papua,Merauke
2022,139.5,-8.25,3.7682,0.0002,18724.2158,9.8376,Papua,Merauke
2012,139.5,-8.0,54.7424,0.0041,13429.2407,9.5052,Papua,Merauke
2013,139.5,-8.0,55.667,0.0041,13527.2547,9.5125,Papua,Merauke
2014,139.5,-8.0,59.7875,0.0044,13584.5396,9.5167,Papua,Merauke
2015,139.5,-8.0,59.528,0.0044,13465.5395,9.5079,Papua,Merauke
2016,139.5,-8.0,106.724,0.0083,12889.5767,9.4642,Papua,Merauke
2017,139.5,-8.0,92.3269,0.0068,13660.8847,9.5223,Papua,Merauke
2018,139.5,-8.0,89.8417,0.0059,15102.9404,9.6226,Papua,Merauke
2019,139.5,-8.0,97.7757,0.0063,15407.6187,9.6426,Papua,Merauke
2020,139.5,-8.0,94.4282,0.0064,14765.1528,9.6,Papua,Merauke
2021,139.5,-8.0,49.7387,0.0032,15696.7553,9.6612,Papua,Merauke
2022,139.5,-8.0,29.8768,0.0014,20616.4172,9.9338,Papua,Merauke
2012,139.5,-7.75,7.9603,0.0005,14925.0292,9.6108,Papua,Merauke
2013,139.5,-7.75,7.9585,0.0005,14855.3328,9.6061,Papua,Merauke
2014,139.5,-7.75,13.3158,0.0007,18165.9276,9.8073,Papua,Merauke
2015,139.5,-7.75,13.1,0.0007,17734.432,9.7833,Papua,Merauke
2016,139.5,-7.75,20.3289,0.0013,16197.2738,9.6926,Papua,Merauke
2017,139.5,-7.75,17.2246,0.0011,16113.4458,9.6874,Papua,Merauke
2018,139.5,-7.75,17.9229,0.0009,18899.1552,9.8469,Papua,Merauke
2019,139.5,-7.75,18.6729,0.001,18272.2726,9.8131,Papua,Merauke
2020,139.5,-7.75,17.8837,0.001,17306.62,9.7588,Papua,Merauke
2021,139.5,-7.75,8.8233,0.0005,17924.0775,9.7939,Papua,Merauke
2022,139.5,-7.75,14.9291,0.0008,19147.2253,9.8599,Papua,Merauke
2012,139.5,-7.5,91.3944,0.0078,11744.2661,9.3711,Papua,Merauke
2013,139.5,-7.5,93.3922,0.0078,11906.6334,9.3849,Papua,Merauke
2014,139.5,-7.5,95.68,0.008,12025.6101,9.3948,Papua,Merauke
2015,139.5,-7.5,95.1418,0.008,11910.6619,9.3852,Papua,Merauke
2016,139.5,-7.5,176.7737,0.0149,11845.0679,9.3797,Papua,Merauke
2017,139.5,-7.5,159.9346,0.0124,12938.5763,9.468,Papua,Merauke
2018,139.5,-7.5,166.0278,0.0114,14590.5556,9.5881,Papua,Merauke
2019,139.5,-7.5,176.8634,0.0122,14516.6893,9.5831,Papua,Merauke
2020,139.5,-7.5,168.8765,0.0123,13752.0272,9.5289,Papua,Merauke
2021,139.5,-7.5,90.0193,0.0062,14508.7496,9.5825,Papua,Merauke
2022,139.5,-7.5,77.658,0.0052,14998.2759,9.6157,Papua,Merauke
2012,139.75,-8.25,7.1924,0.0004,16592.2226,9.7167,Papua,Merauke
2013,139.75,-8.25,7.4908,0.0005,15733.9911,9.6636,Papua,Merauke
2014,139.75,-8.25,9.3275,0.0006,15092.3531,9.6219,Papua,Merauke
2015,139.75,-8.25,9.19,0.0006,14805.9599,9.6028,Papua,Merauke
2016,139.75,-8.25,29.5963,0.0021,14411.9986,9.5758,Papua,Merauke
2017,139.75,-8.25,26.4707,0.0017,15366.6326,9.64,Papua,Merauke
2018,139.75,-8.25,33.5748,0.0021,15795.4432,9.6675,Papua,Merauke
2019,139.75,-8.25,35.8992,0.0023,15775.7428,9.6662,Papua,Merauke
2020,139.75,-8.25,34.2763,0.0023,14958.291,9.613,Papua,Merauke
2021,139.75,-8.25,20.1365,0.0012,17495.2583,9.7697,Papua,Merauke
2022,139.75,-8.25,21.4959,0.0012,18028.847,9.7997,Papua,Merauke
2012,139.75,-8.0,15.2834,0.0009,16584.842,9.7162,Papua,Merauke
2013,139.75,-8.0,15.4148,0.001,16171.4116,9.691,Papua,Merauke
2014,139.75,-8.0,19.0307,0.0011,17356.8707,9.7617,Papua,Merauke
2015,139.75,-8.0,19.0334,0.0011,17257.8709,9.756,Papua,Merauke
2016,139.75,-8.0,29.773,0.0019,15797.4135,9.6676,Papua,Merauke
2017,139.75,-8.0,25.901,0.0016,16346.346,9.7018,Papua,Merauke
2018,139.75,-8.0,26.394,0.0014,18661.6537,9.8342,Papua,Merauke
2019,139.75,-8.0,26.7917,0.0015,17695.9847,9.7811,Papua,Merauke
2020,139.75,-8.0,25.5108,0.0015,16833.9557,9.7312,Papua,Merauke
2021,139.75,-8.0,11.502,0.0007,16166.0332,9.6907,Papua,Merauke
2022,139.75,-8.0,3.5297,0.0002,20775.3796,9.9415,Papua,Merauke
2012,139.75,-7.75,2.9544,0.0002,15509.7509,9.6492,Papua,Merauke
2013,139.75,-7.75,3.0506,0.0002,15532.5737,9.6507,Papua,Merauke
2014,139.75,-7.75,5.4984,0.0003,16378.4462,9.7037,Papua,Merauke
2015,139.75,-7.75,5.4309,0.0003,16089.9918,9.686,Papua,Merauke
2016,139.75,-7.75,9.0432,0.0006,15283.1896,9.6345,Papua,Merauke
2017,139.75,-7.75,8.2042,0.0005,15881.7521,9.6729,Papua,Merauke
2018,139.75,-7.75,8.3802,0.0005,17943.9527,9.795,Papua,Merauke
2019,139.75,-7.75,8.9324,0.0005,17856.1198,9.7901,Papua,Merauke
2020,139.75,-7.75,8.6395,0.0005,17265.3135,9.7565,Papua,Merauke
2021,139.75,-7.75,3.7467,0.0002,16628.0736,9.7188,Papua,Merauke
2022,139.75,-7.75,6.2098,0.0003,18007.2647,9.7985,Papua,Merauke
2012,139.75,-7.5,0.9795,0.0001,14634.9335,9.5912,Papua,Merauke
2013,139.75,-7.5,0.9998,0.0001,14511.56,9.5827,Papua,Merauke
2014,139.75,-7.5,1.2559,0.0001,14225.2017,9.5628,Papua,Merauke
2015,139.75,-7.5,1.2489,0.0001,14155.4097,9.5579,Papua,Merauke
2016,139.75,-7.5,3.1716,0.0002,17503.5672,9.7702,Papua,Merauke
2017,139.75,-7.5,3.1479,0.0002,18650.8419,9.8336,Papua,Merauke
2018,139.75,-7.5,2.5124,0.0002,16174.4718,9.6912,Papua,Merauke
2019,139.75,-7.5,3.4486,0.0002,19870.3054,9.897,Papua,Merauke
2020,139.75,-7.5,3.3437,0.0002,19225.6265,9.864,Papua,Merauke
2021,139.75,-7.5,0.9548,0.0001,17749.5038,9.7841,Papua,Merauke
2022,139.75,-7.5,10.0872,0.0006,16963.5886,9.7388,Papua,Merauke
